"id","date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
1251,"02/05/15 14:41",22.29,28.39,479,1021,0.004726771,1
14067,"02/15/15 17:31",20.7,32.3725,14,675.5,0.004891079,0
7591,"02/10/15 0:21",20.29,33,0,487,0.004861092,0
4916,"02/08/15 3:46",19.39,31,0,437,0.004314804,0
1333,"02/05/15 16:02",22.5,27.05,460,1055.5,0.004560341,1
12715,"02/14/15 18:59",19.89,35.45,0,522.5,0.00509619,0
13409,"02/15/15 6:33",20,32.2,0,577,0.004657381,0
12934,"02/14/15 22:38",19.89,36,0,535,0.005175915,0
826,"02/05/15 7:36",20.7,22.39,0,451,0.003374666,0
13226,"02/15/15 3:29",20.1,33.5,0,549,0.004877218,0
6569,"02/09/15 7:19",19.39,25.89,0,473.5,0.003599442,0
17852,"02/18/15 8:36",20.89,27.05,14,1433.25,0.004129983,0
14421,"02/15/15 23:25",20.29,30.1,0,730.5,0.004430862,0
17441,"02/18/15 1:45",20.79,27.5,0,1496.333333,0.004173216,0
3979,"02/07/15 12:08",22.89,17.625,341,457,0.003035129,0
1074,"02/03/15 5:53",20.29,22.7,0,436,0.003335705,0
650,"02/02/15 22:49",20.745,22.39,0,460.25,0.003384084,0
5421,"02/08/15 12:10",19.39,30.6,106,431,0.004258748,0
6270,"02/09/15 2:19",19.39,26.89,0,473,0.003739306,0
8739,"02/12/15 0:42",20.6,26.245,0,514,0.003934915,0
14492,"02/16/15 0:36",20.245,29.05,0,709,0.004263277,0
209,"02/02/15 15:28",23.29,28.675,467.75,1121.25,0.005075455,1
1844,"02/03/15 18:42",21.89,29.2,0,1030.8,0.004744663,0
16301,"02/17/15 6:45",20.5,30.39,0,761.6666667,0.004532682,0
8695,"02/11/15 23:58",20.6,27.245,0,506.5,0.00408583,0
8173,"02/11/15 15:16",21.89,31.79,444,1110,0.005169006,1
14950,"02/16/15 8:13",20.39,24.29,0,813.5,0.003592949,0
3174,"02/06/15 22:44",20,18.84,0,444,0.002716562,0
7112,"02/09/15 16:21",22.1,38.845,438,1972.5,0.006410229,1
8058,"02/10/15 8:08",20.29,33.09,0,453,0.004874453,0
3031,"02/06/15 20:21",20.39,19.1,0,458,0.002821768,0
13568,"02/15/15 9:11",20.79,29.53333333,153,618,0.004484005,0
2281,"02/06/15 7:51",20.15,18.89,411,460,0.002749327,1
17402,"02/18/15 1:06",20.89,28.2,0,1427,0.00430678,0
331,"02/04/15 23:21",21.2,25.5,0,473,0.003967171,0
13275,"02/15/15 4:19",20.1,32.7,0,552,0.004759856,0
14231,"02/15/15 20:15",20.46333333,32.36333333,0,679.3333333,0.00481829,0
17569,"02/18/15 3:53",20.79,26.2,0,1369,0.003974676,0
13526,"02/15/15 8:30",20.2,30.6,31,604,0.004479819,0
12559,"02/14/15 16:23",20,35.7,19,517,0.005167824,0
1768,"02/03/15 17:26",22.7675,31,433,1335.75,0.005318249,1
4711,"02/08/15 0:21",19.6,29.5,0,437,0.004158961,0
15583,"02/16/15 18:47",21.29,30.2,0,846,0.004730148,0
1664,"02/03/15 15:42",22.89,30.675,454,1351.75,0.005301571,1
14691,"02/16/15 3:55",20.39,26.39,0,860,0.003905529,0
1784,"02/03/15 17:43",22.7,30.7675,426,1292.5,0.005256276,1
3767,"02/07/15 8:37",19.7,19.5,18.5,457.75,0.002760093,0
11384,"02/13/15 20:48",20.5,31.39,0,507,0.004682955,0
12976,"02/14/15 23:19",20,35.79,0,531.5,0.005180961,0
8200,"02/11/15 15:43",21.89,30.6,429,844,0.004973966,1
9056,"02/12/15 6:00",20.5,23.2,0,588,0.003454335,0
6674,"02/09/15 9:04",19.79,28.32333333,389,572.3333333,0.004039689,1
5432,"02/08/15 12:22",19.5,30.42666667,317.25,428.75,0.004263736,0
11367,"02/13/15 20:31",20.55,31.5,0,513,0.004714119,0
8945,"02/12/15 4:08",20.6,24.34,0,577,0.003647623,0
4848,"02/08/15 2:38",19.39,30.89,0,434,0.004299388,0
2312,"02/06/15 8:22",20.89,19.6,426,583.5,0.002987058,1
3279,"02/07/15 0:29",20,18.65,0,440,0.002689047,0
481,"02/02/15 19:59",21.125,23.5,0,540.75,0.003637308,0
16052,"02/17/15 2:36",20,30.29,0,714.5,0.004379175,0
5744,"02/08/15 17:34",19.4175,27.2,14,425,0.003789195,0
11965,"02/14/15 6:29",19.5,39.2,0,505,0.005504036,0
8758,"02/12/15 1:01",20.6,26.3,0,516.5,0.003943214,0
16874,"02/17/15 16:18",22.245,34.3975,439,1501.5,0.005720373,1
3490,"02/07/15 4:00",19.79,19.29,0,448,0.002745599,0
9704,"02/12/15 16:47",22.15,27.39,444,602,0.004520073,1
13515,"02/15/15 8:19",20.1,30.79,14,604.5,0.004479831,0
9227,"02/12/15 8:51",20.89,22.625,446.75,725.5,0.003450628,1
589,"02/05/15 3:39",21,24.6,0,439.5,0.003779293,0
12223,"02/14/15 10:46",20.26,36.26,87,508.6666667,0.005335448,0
11877,"02/14/15 5:00",19.6,37.495,0,503,0.005295707,0
2446,"02/06/15 10:36",21.365,21.17,474,845.6,0.00332361,1
6400,"02/09/15 4:30",19.29,26.79,0,466,0.003702057,0
12977,"02/14/15 23:21",20,35.79,0,531.5,0.005180961,0
14748,"02/16/15 4:52",20.39,25.79,0,795,0.003816189,0
722,"02/05/15 5:51",20.89,23.39,0,449,0.00356797,0
16657,"02/17/15 12:40",21.7,32.95,459,1157,0.005296869,1
8231,"02/11/15 16:14",21.89,29.9175,429,756,0.00486216,1
10221,"02/13/15 1:25",21,24.84,0,569,0.00381639,0
4300,"02/07/15 17:30",20.5,21.245,0,442,0.003161768,0
12510,"02/14/15 15:34",19.89,36.2,31,509,0.005204911,0
8355,"02/11/15 18:19",21.79,28.525,419,595.25,0.004605742,1
1336,"02/03/15 10:14",21.7,27.9675,474,1086.75,0.004490127,1
8666,"02/11/15 23:30",20.6,27.79,0,493,0.004168109,0
4616,"02/07/15 22:46",19.7,28.445,0,437.5,0.004034409,0
11191,"02/13/15 17:35",21.32333333,32.26,426.6666667,573,0.005065852,1
1390,"02/05/15 16:59",22.29,25.995,447,1042.5,0.004325244,1
6241,"02/09/15 1:51",19.34,27.2,0,467,0.00377085,0
348,"02/02/15 17:47",22.5,24.89,419,813.8,0.004193733,0
9557,"02/12/15 14:21",23.79,24.2,103,618.6666667,0.004409768,0
9202,"02/12/15 8:25",20.56666667,22.09666667,10,914.3333333,0.003302814,0
12606,"02/14/15 17:10",20,35.7,14,516.5,0.005167824,0
2117,"02/06/15 5:06",20.39,18.7,0,432,0.002762411,0
1450,"02/05/15 18:00",22,23.89,433,850.6666667,0.003902744,1
10508,"02/13/15 6:11",20.7,25.29,0,540,0.00381444,0
1283,"02/05/15 15:13",22.6,28.29,525,1100,0.004800287,1
14714,"02/16/15 4:18",20.39,26.2,0,845,0.003877236,0
694,"02/02/15 23:32",20.66666667,22.26,0,450.25,0.003348045,0
242,"02/04/15 21:52",21.39,25.7,0,489,0.004045656,0
10418,"02/13/15 4:41",20.89,24.245,0,574,0.00369917,0
7560,"02/09/15 23:50",20.39,32.9,0,506.5,0.004876516,0
15987,"02/17/15 1:31",20,30.29,0,710,0.004379175,0
7656,"02/10/15 1:25",20.245,32.95,0,465.5,0.004840081,0
5268,"02/08/15 9:38",19.445,30.625,118.25,430.5,0.004276964,0
1843,"02/06/15 0:33",20.1,21,0,444.5,0.003048442,0
2722,"02/06/15 15:11",22.2,21.7675,509,915.25,0.003597866,1
15808,"02/16/15 22:32",20.23,30.32333333,0,706.3333333,0.004447328,0
9493,"02/12/15 13:17",24.2,23.5,229.75,735,0.004388846,0
3071,"02/06/15 21:01",20.2,19.1,0,450,0.002788679,0
3155,"02/06/15 22:25",20.05,18.84,0,436.5,0.002725024,0
14842,"02/16/15 6:26",20.39,25,0,801,0.003698596,0
747,"02/05/15 6:16",20.89,23.15,0,453.5,0.003531152,0
14319,"02/15/15 21:42",20.29,31.5,0,708.5,0.004638486,0
3666,"02/07/15 6:55",19.73,19.2,0,448.3333333,0.002722532,0
15400,"02/16/15 15:43",21.89,29,459,893.5,0.004711919,1
938,"02/05/15 9:28",22.1,25.92666667,503,986.3333333,0.004263823,1
5538,"02/08/15 14:08",20.625,26.39,145,418.6666667,0.003962936,0
6934,"02/09/15 13:24",21.29,33,13,1175.75,0.005172352,0
17284,"02/17/15 23:08",20.89,30.79,0,1116,0.004705324,0
11479,"02/13/15 22:23",20.13333333,31.6,0,511.6666667,0.004608122,0
236,"02/04/15 21:46",21.39,25.7,0,489,0.004045656,0
1051,"02/03/15 5:30",20.29,22.6,0,435.5,0.003320932,0
4787,"02/08/15 1:37",19.56666667,30.2,0,438,0.004249452,0
4391,"02/07/15 19:01",20.2,23.46333333,0,439.3333333,0.003429256,0
2569,"02/06/15 12:39",21.7,20.35666667,500.6666667,799.6666667,0.003261815,1
9023,"02/12/15 5:26",20.5,23.5,0,581,0.003499254,0
354,"02/02/15 17:53",22.456,24.81,419,794.4,0.004168925,0
11243,"02/13/15 18:27",21.29,32.45,0,554.5,0.005085441,0
1387,"02/05/15 16:57",22.315,26.2,438,1065,0.004366277,1
17343,"02/18/15 0:07",20.89,29.39,0,1233,0.004489832,0
1168,"02/03/15 7:27",20.29,22.79,0,438.5,0.003349002,0
11106,"02/13/15 16:09",22.175,30.2,447,597.25,0.004995179,1
2420,"02/06/15 10:09",21.315,21.29,460,841,0.003332265,1
3975,"02/07/15 12:04",22.89,17.6,336,448.6666667,0.003030803,0
11585,"02/14/15 0:08",20.03333333,33.62666667,0,506.6666667,0.004875481,0
1792,"02/03/15 17:51",22.6,30.6,419,1271.8,0.005195525,1
13649,"02/15/15 10:33",22,28.79,179,641.5,0.004709284,0
4002,"02/07/15 12:32",23.025,17.365,306.75,447.25,0.003014802,0
11931,"02/14/15 5:55",19.5,38.29,0,501.5,0.00537516,0
1256,"02/05/15 14:45",22.315,28.39,474.5,1051,0.004734022,1
11277,"02/13/15 19:01",21.2,32.345,0,524.5,0.005040714,0
7778,"02/10/15 3:28",20.29,32.9,0,453,0.004846247,0
4905,"02/08/15 3:35",19.39,31,0,435,0.004314804,0
16732,"02/17/15 13:56",21.79,33.9,444,1183.75,0.005481255,1
8586,"02/11/15 22:09",20.7,29.445,0,491.5,0.004445609,0
1540,"02/03/15 13:38",23.2,25.7225,547,899.75,0.004524195,1
10779,"02/13/15 10:43",23.29,24.3925,792,616,0.004312201,1
12641,"02/14/15 17:44",20,35.4,4.666666667,514,0.005124039,0
2342,"02/04/15 3:01",20.7,24.84,0,480.25,0.003746158,0
547,"02/02/15 21:06",20.89,23.05,0,498,0.003515813,0
8250,"02/11/15 16:34",21.89,30.075,431,763.25,0.004887958,1
4607,"02/07/15 22:37",19.7,28.29,0,438,0.004012283,0
13600,"02/15/15 9:43",21.5,28.89,228.5,638,0.004582495,0
12649,"02/14/15 17:53",19.92666667,35.4,0,518.6666667,0.005100619,0
6302,"02/09/15 2:51",19.39,26.6,0,472,0.003698739,0
2419,"02/06/15 10:08",21.29,21.29,460,837,0.003327133,1
757,"02/05/15 6:27",20.89,23.1,0,452,0.003523482,0
4450,"02/07/15 19:59",20,25.025,0,442,0.003613566,0
16024,"02/17/15 2:08",20,30.26,0,716,0.004374807,0
2732,"02/06/15 15:22",22.1,21.67,496.5,884.5,0.003559778,1
7714,"02/10/15 2:23",20.29,32.9,0,459,0.004846247,0
17200,"02/17/15 21:43",20.89,32.79,0,1536,0.005013428,0
16914,"02/17/15 16:58",22.13333333,34.46666667,429,1495.333333,0.005692772,1
5270,"02/08/15 9:40",19.42666667,30.53333333,37,426.6666667,0.00425918,0
13978,"02/15/15 16:01",21.39,31.525,40.75,657.75,0.004969945,0
8753,"02/12/15 0:56",20.65,26.445,0,509.5,0.003977411,0
1400,"02/03/15 11:19",22.06,28.35,534.2,1203,0.004653899,1
8222,"02/11/15 16:06",21.89,30.32333333,429,791.5,0.004928638,1
7752,"02/10/15 3:02",20.29,32.9,0,452,0.004846247,0
9135,"02/12/15 7:19",20.5,23.15,0,735,0.003446849,0
10298,"02/13/15 2:42",20.945,25.34,0,578.5,0.003880464,0
168,"02/02/15 14:47",23.6,27.412,501.2,958.6,0.004942446,1
6044,"02/08/15 22:34",19.5,27.7,0,443,0.003879261,0
1065,"02/05/15 11:35",22.2,27,454,1116.25,0.00446894,1
15851,"02/16/15 23:15",20.2,30.6,0,718,0.004479819,0
1386,"02/03/15 11:05",21.978,28.29,532.8,1193,0.004620638,1
910,"02/05/15 9:00",21.5,24.39,454,786,0.003864276,1
4745,"02/08/15 0:55",19.5,30,0,435,0.004203543,0
16799,"02/17/15 15:03",22.175,34.425,444,1389.25,0.005700412,1
454,"02/05/15 1:24",21.2,25.2,0,451,0.003920204,0
14316,"02/15/15 21:40",20.35666667,31.56666667,0,704,0.004667707,0
3734,"02/07/15 8:04",19.575,19.5,0,451,0.00273865,0
4593,"02/07/15 22:23",19.79,27.79,0,437,0.003963136,0
15570,"02/16/15 18:34",21.5,30.2,0,886,0.004791887,0
7827,"02/10/15 4:17",20.2,32.9,0,444,0.004819147,0
8097,"02/10/15 8:47",20.42666667,33.56,405,494.3333333,0.004986493,1
2063,"02/03/15 22:21",20.89,25.7,0,579.8,0.003922566,0
10097,"02/12/15 23:21",21,26.445,0,566,0.004064592,0
11761,"02/14/15 3:04",19.76,36.46666667,0,505.6666667,0.005201111,0
10699,"02/13/15 9:23",21.89,25.6975,570.25,587,0.00417173,1
1778,"02/05/15 23:28",20.39,21.29,0,450,0.003146948,0
4919,"02/08/15 3:49",19.39,31.1,0,435,0.00432882,0
4642,"02/07/15 23:12",19.6,28.89,0,439,0.004072399,0
12526,"02/14/15 15:49",19.79,36.2,24,512,0.005172462,0
393,"02/02/15 18:32",21.978,24.56,0,714.2,0.004007487,0
13313,"02/15/15 4:57",20.1,32.29,0,568,0.004699725,0
6967,"02/09/15 13:57",21.29,32.95,474.5,1131.5,0.00516445,1
5010,"02/08/15 5:19",19.29,31.7,0,436.5,0.004385344,0
3900,"02/07/15 10:50",22.1,17.9725,342,461.25,0.002949501,0
11972,"02/14/15 6:36",19.5,39.5,0,503,0.005546535,0
1651,"02/03/15 15:29",22.92666667,30.37333333,469,1317.6,0.005260764,1
13966,"02/15/15 15:49",21.525,31.34,40.75,659.5,0.0049819,0
8202,"02/11/15 15:46",21.865,30.55,429,823.75,0.00495814,1
1991,"02/06/15 3:01",20.5,19.1,0,432.5,0.002841082,0
1532,"02/03/15 13:31",23.2,25.5,171,907,0.004484778,0
15493,"02/16/15 17:17",22,29.92666667,433,982,0.004896677,1
8255,"02/11/15 16:38",21.9725,30.2,424.75,784.25,0.004933406,1
17650,"02/18/15 5:13",20.79,26.2,0,1503,0.003974676,0
16419,"02/17/15 8:43",20.625,30.7225,419,814.25,0.004618369,0
6403,"02/09/15 4:33",19.29,26.79,0,469.5,0.003702057,0
7679,"02/10/15 1:49",20.29,32.93333333,0,460,0.004851195,0
9005,"02/12/15 5:09",20.55,24.195,0,561.5,0.003614539,0
3163,"02/06/15 22:33",20,18.89,0,442.6666667,0.002723803,0
3869,"02/07/15 10:19",21.5,18.5,283.3333333,464,0.002926692,0
487,"02/05/15 1:57",21.1,25.1,0,437.5,0.003880502,0
4113,"02/07/15 14:23",22.4725,17.39,126,440,0.002919206,0
2580,"02/06/15 12:49",21.7,20.1,489,752,0.003220475,1
1457,"02/05/15 18:07",22,24.1,0,852,0.003937268,0
3546,"02/07/15 4:56",19.79,19.39,0,443,0.002759896,0
14412,"02/15/15 23:16",20.245,30.1975,0,731,0.004432881,0
15448,"02/16/15 16:32",21.7675,29.7,429,933.75,0.004790283,1
2417,"02/04/15 4:15",20.7,24.53333333,0,469,0.003699635,0
9942,"02/12/15 20:45",21.2,27.395,0,554.5,0.004264007,0
12766,"02/14/15 19:50",19.89,35.4,0,526,0.005088944,0
10931,"02/13/15 13:14",23.89,25.4725,237.25,576,0.004671598,0
7280,"02/09/15 19:09",21,36.09,0,1256,0.005560279,0
2377,"02/04/15 3:36",20.7,24.65,0,482.75,0.003717333,0
1806,"02/03/15 18:04",22.6,30.16666667,419,1214.166667,0.005121344,1
1835,"02/03/15 18:34",22.1,29.6,0,1092.5,0.004872661,0
2584,"02/06/15 12:53",21.7,20.075,44,754.75,0.003216449,0
8484,"02/11/15 20:28",20.92666667,30.09333333,0,499.6666667,0.004608532,0
3055,"02/06/15 20:44",20.29,19.2,0,455,0.002819058,0
11173,"02/13/15 17:17",21.5,32.06,429,615.6666667,0.005089431,1
2801,"02/06/15 16:31",21.79,21.1975,464.5,902.5,0.003416121,1
9361,"02/12/15 11:05",23.945,22.6,294.5,826.5,0.004155086,0
2912,"02/06/15 18:22",21.39,20.5,0,719,0.003222838,0
8884,"02/12/15 3:08",20.6,24.895,0,559,0.003731295,0
5630,"02/08/15 15:40",20,26.34,37,420.5,0.003804611,0
8137,"02/10/15 9:27",21,35.86,433,771.3333333,0.005524528,1
14904,"02/16/15 7:27",20.39,24.6,0,803.5,0.003639073,0
12972,"02/14/15 23:16",20,35.7,0,535.5,0.005167824,0
5815,"02/08/15 18:45",19.29,27.55,0,426,0.003807723,0
750,"02/05/15 6:20",20.89,23.1,0,452,0.003523482,0
13476,"02/15/15 7:40",20.1,31.35666667,0,587,0.004562884,0
7459,"02/09/15 22:08",20.5,33.29,0,613,0.004968673,0
12327,"02/14/15 12:30",20.6,34.59,24,514,0.005196535,0
17889,"02/18/15 9:13",20.79,27.29666667,429,1486,0.004142154,1
9464,"02/12/15 12:48",24.39,23.34,709.25,756.5,0.004409029,1
1829,"02/06/15 0:19",20.2,21.2,0,446.5,0.003096814,0
1878,"02/06/15 1:08",20.26,20.7,0,443,0.003034714,0
1064,"02/03/15 5:43",20.29,22.65,0,432.75,0.003328319,0
2333,"02/06/15 8:43",20.865,19.7675,433,621.25,0.003008055,1
8584,"02/11/15 22:08",20.7,29.4,0,488.5,0.004438767,0
3372,"02/07/15 2:02",19.89,18.89,0,437.6666667,0.002705218,0
12812,"02/14/15 20:36",19.89,35.4,0,531.6666667,0.005088944,0
16009,"02/17/15 1:53",20,30.26,0,711.3333333,0.004374807,0
7875,"02/10/15 5:05",20.1,33,0,446.3333333,0.004803862,0
4227,"02/07/15 16:17",21.03333333,19.5,24,438,0.002998177,0
2714,"02/06/15 15:04",22.16666667,21.46333333,518,898,0.003540069,1
15751,"02/16/15 21:35",20.39,30.1,0,727,0.004458518,0
11675,"02/14/15 1:38",19.89,35.7,0,507,0.005132426,0
2988,"02/06/15 19:38",20.39,19.29,0,497,0.002849966,0
8941,"02/12/15 4:05",20.6,24.35,0,582.5,0.003649131,0
6577,"02/09/15 7:27",19.5,26.15,0,471,0.003660913,0
14740,"02/16/15 4:44",20.39,25.84,0,809,0.003823633,0
13283,"02/15/15 4:27",20.15,32.59,0,564,0.004758536,0
1627,"02/05/15 20:57",21,19.79,0,472,0.003036726,0
2195,"02/06/15 6:24",20.29,18.7,0,433.3333333,0.002745321,0
12866,"02/14/15 21:29",20,35.09,0,535,0.005078801,0
2966,"02/06/15 19:15",20.7,19.4725,0,531.4,0.002932861,0
2153,"02/06/15 5:43",20.29,18.7,0,433.5,0.002745321,0
417,"02/02/15 18:55",21.5,24.2,0,650.75,0.003833988,0
1714,"02/05/15 22:24",20.6,20.89,0,450,0.003128002,0
2401,"02/04/15 4:00",20.7,24.6,0,476.75,0.003709748,0
324,"02/04/15 23:13",21.2,25.5,0,469.5,0.003967171,0
2130,"02/06/15 5:19",20.34,18.65,0,433.5,0.002746459,0
5694,"02/08/15 16:44",19.5,26.89,24,424.5,0.003765138,0
4195,"02/07/15 15:45",21.5,18.79,37,440,0.002972789,0
3882,"02/07/15 10:32",21.745,18.245,300.5,459,0.002929952,0
11320,"02/13/15 19:44",20.79,32,0,512.5,0.004861443,0
8345,"02/11/15 18:08",21.89,29.125,419,626,0.004732384,1
4775,"02/08/15 1:25",19.5,30.1,0,433.5,0.00421765,0
9277,"02/12/15 9:40",22.6,25.2,589,1152.5,0.00427237,1
164,"02/02/15 14:43",23.6,27.33,533.6,936.4,0.004927544,1
7754,"02/10/15 3:04",20.29,32.9,0,456.5,0.004846247,0
16039,"02/17/15 2:23",19.89,30.39,0,719,0.004363676,0
4166,"02/07/15 15:16",21.865,18.175,68,437.5,0.002940234,0
7092,"02/09/15 16:01",22,38.29666667,429,1895.666667,0.006280024,1
1452,"02/03/15 12:10",22.29,27.37,560.6,1064.2,0.004555703,1
3743,"02/07/15 8:12",19.6,19.5,14,453.6,0.002742927,0
14526,"02/16/15 1:09",20.29,28.5,0,810,0.004193747,0
2341,"02/06/15 8:51",20.865,19.7675,433,637.5,0.003008055,1
1272,"02/03/15 9:10",21.16666667,24.85833333,444,745.5,0.00385877,0
2059,"02/06/15 4:08",20.5,18.79,0,430.5,0.002794763,0
511,"02/02/15 20:30",21,23.26,0,514.3333333,0.003572246,0
3825,"02/07/15 9:35",20.525,19,181.5,455,0.002830522,0
1464,"02/05/15 18:14",21.79,23.745,0,800,0.003829196,0
2592,"02/04/15 7:11",20.5,24.1,0,468.5,0.003589112,0
13484,"02/15/15 7:47",20.1,31.29,0,593.5,0.004553112,0
374,"02/05/15 0:04",21.245,25.2,0,465,0.003931113,0
6303,"02/09/15 2:53",19.46333333,26.66666667,0,467.6666667,0.003725123,0
856,"02/03/15 2:15",20.5,22.29,0,441.25,0.003318119,0
3619,"02/07/15 6:08",19.7,19.39,0,444,0.002744454,0
1981,"02/06/15 2:51",20.445,19.05,0,435,0.002823965,0
16449,"02/17/15 9:13",20.9725,30.89,419,861.75,0.004744918,1
13178,"02/15/15 2:42",20,34,0,539,0.004919791,0
11525,"02/13/15 23:09",20.13333333,32.2,0,502.6666667,0.004696278,0
15859,"02/16/15 23:23",20.2,30.6,0,715,0.004479819,0
1553,"02/05/15 19:43",21.1,19.79,0,517,0.003055534,0
7128,"02/09/15 16:38",22.1,38.8225,447,1993.5,0.006406478,1
594,"02/05/15 3:43",21,24.5,0,445,0.003763837,0
69,"02/04/15 18:59",22.29,27.34,0,611,0.004550673,0
720,"02/05/15 5:50",20.89,23.39,0,448,0.00356797,0
10529,"02/13/15 6:33",20.79,25.295,0,535,0.003836536,0
1400,"02/05/15 17:10",22.29,25.56666667,433,1002.333333,0.004253488,1
2698,"02/06/15 14:48",22.2,20.625,526.75,822.5,0.003407992,1
15950,"02/17/15 0:53",20.1,30.34,0,711.5,0.004413894,0
6762,"02/09/15 10:32",20.89,32.3725,437.25,1224.75,0.004949086,1
10338,"02/13/15 3:22",20.84,24.445,0,579,0.003718341,0
4732,"02/08/15 0:42",19.6,29.89,0,435,0.004214317,0
12265,"02/14/15 11:29",20.7,35.16333333,66.66666667,507.6666667,0.005316343,0
5839,"02/08/15 19:08",19.23,27.73,0,440.3333333,0.003818366,0
855,"02/05/15 8:05",21.025,23.7225,405,578.75,0.003649329,1
8064,"02/10/15 8:13",20.29,33.09,0,455.5,0.004874453,0
2618,"02/04/15 7:37",20.42666667,23.73,56.33333333,471.6666667,0.003517648,0
15683,"02/16/15 20:26",20.6,30.29,0,738.5,0.004545815,0
14763,"02/16/15 5:06",20.39,25.7,0,784,0.00380279,0
990,"02/03/15 4:28",20.39,22.5,0,431.3333333,0.003326758,0
4174,"02/07/15 15:23",21.745,18.315,62,438.5,0.002941247,0
12518,"02/14/15 15:42",19.79,36.09,32,513,0.005156614,0
6218,"02/09/15 1:27",19.445,27.2,0,467,0.003795723,0
11208,"02/13/15 17:51",21.23,32.53,419,573,0.005079198,1
983,"02/05/15 10:13",22.15,26.6,449.5,1043,0.004388782,1
7414,"02/09/15 21:23",20.5,33.7,0,692.5,0.005030363,0
10722,"02/13/15 9:46",22.5,25.025,699,585.25,0.004216633,1
11952,"02/14/15 6:16",19.56666667,38.76,0,503,0.005464514,0
1794,"02/03/15 17:53",22.6,30.58,419,1261.75,0.005192101,1
201,"02/04/15 21:10",21.5,26.1,0,500,0.004137006,0
16677,"02/17/15 13:01",21.7,32.895,37,1143,0.005287952,1
10961,"02/13/15 13:45",23.7,26.075,667.25,564.75,0.004728167,0
3428,"02/07/15 2:57",19.89,19,0,435,0.00272104,0
3139,"02/06/15 22:08",20,18.89,0,443,0.002723803,0
1809,"02/05/15 23:58",20.2,21.2,0,444,0.003096814,0
2034,"02/06/15 3:43",20.445,18.945,0,435,0.002808329,0
9981,"02/12/15 21:24",21.15,26.895,0,561.5,0.004172746,0
6347,"02/09/15 3:36",19.39,26.7,0,479,0.003712727,0
7060,"02/09/15 15:29",21.945,37.475,444,1763.25,0.006123169,1
9052,"02/12/15 5:55",20.5,23.16333333,0,588,0.003448845,0
5053,"02/08/15 6:03",19.29,31.6,0,433,0.004371412,0
1851,"02/03/15 18:49",21.815,29,0,992,0.004690226,0
1848,"02/06/15 0:38",20.16666667,21,0,439,0.003061105,0
16801,"02/17/15 15:04",22.2,34.46666667,439,1391,0.005716152,1
16828,"02/17/15 15:32",22.15,34.35,465.25,1476,0.005679144,1
1555,"02/05/15 19:45",21.2,19.63,0,510,0.003049466,0
9040,"02/12/15 5:44",20.5,23.64,0,581,0.003520219,0
5364,"02/08/15 11:13",19.2,30.6,13.5,431,0.004208309,0
6578,"02/09/15 7:27",19.445,26.1,0,467,0.003641321,0
17866,"02/18/15 8:50",20.79,26.89,7,1472.4,0.004080039,0
17398,"02/18/15 1:01",20.89,28.2,0,1356,0.00430678,0
10071,"02/12/15 22:54",21,26.69666667,0,560,0.004103528,0
1808,"02/03/15 18:07",22.6,30.14,419,1217.8,0.00511678,1
12200,"02/14/15 10:24",20.1,36.59,37,512,0.005330943,0
16693,"02/17/15 13:17",21.65,33.045,44,1126.5,0.005295916,0
15462,"02/16/15 16:46",21.63333333,29.79,441,910.6666667,0.004765359,1
16502,"02/17/15 10:06",21.245,31.34,433,957.5,0.004896471,1
3772,"02/07/15 8:42",19.63333333,19.42666667,22,457,0.002738256,0
11431,"02/13/15 21:35",20.29,31.2,0,514,0.004593983,0
2725,"02/06/15 15:15",22.15,21.745,514,930.5,0.003583133,1
9409,"02/12/15 11:53",23.92666667,22.6,222.3333333,781.3333333,0.004150479,0
1879,"02/03/15 19:18",21.58,28.35,0,887.4,0.004518455,0
11746,"02/14/15 2:50",19.79,36.4,0,509.5,0.005201278,0
14258,"02/15/15 20:42",20.39,32.09,0,691,0.004755538,0
2378,"02/04/15 3:36",20.7,24.66666667,0,485.6666667,0.003719861,0
14954,"02/16/15 8:18",20.39,24.29,0,824.5,0.003592949,0
4661,"02/07/15 23:31",19.7,29.05,0,444,0.004120786,0
6205,"02/09/15 1:14",19.39,27.1,0,468.5,0.003768685,0
16646,"02/17/15 12:29",21.675,33.0675,442.75,1205.5,0.00530773,1
14033,"02/15/15 16:57",20.89,32.09,24,683,0.004905557,0
14318,"02/15/15 21:42",20.29,31.55,0,710.5,0.004645903,0
12859,"02/14/15 21:23",20,35.09,0,532.5,0.005078801,0
11371,"02/13/15 20:35",20.5,31.5,0,507.5,0.00469949,0
11832,"02/14/15 4:15",19.63333333,36.53,0,503.6666667,0.005169065,0
15188,"02/16/15 12:11",21.29,28.05,454,921.5,0.004391022,1
1184,"02/03/15 7:43",20.31,23.2,415,470.8,0.003413822,1
802,"02/03/15 1:21",20.6,22.245,0,448.75,0.003331982,0
